year	toc	abx	abx_desc	abx_atc	country	did
2005	ACHC	J01E	Sulfonamides and trimethoprim	J01E	Finland	1.88
2005	ACHC	J01E	Sulfonamides and trimethoprim	J01E	France	0.52
2005	ACHC	J01E	Sulfonamides and trimethoprim	J01E	Greece	0.69
2005	ACHC	J01E	Sulfonamides and trimethoprim	J01E	Hungary	1.04
2005	ACHC	J01E	Sulfonamides and trimethoprim	J01E	Iceland	1.97
2005	ACHC	J01E	Sulfonamides and trimethoprim	J01E	Ireland	0.93
2005	ACHC	J01E	Sulfonamides and trimethoprim	J01E	Italy	0.59
2005	ACHC	J01E	Sulfonamides and trimethoprim	J01E	Latvia	1.1
2005	ACHC	J01E	Sulfonamides and trimethoprim	J01E	Luxembourg	0.4
2005	ACHC	J01E	Sulfonamides and trimethoprim	J01E	Norway	1.05
2005	ACHC	J01E	Sulfonamides and trimethoprim	J01E	Slovakia	0.77
2005	ACHC	J01E	Sulfonamides and trimethoprim	J01E	Slovenia	1.27
2005	ACHC	J01E	Sulfonamides and trimethoprim	J01E	Sweden	0.76
2005	ACHC	J01EA	Trimethoprim and derivatives	J01EA	Denmark	0.45
2005	ACHC	J01EA	Trimethoprim and derivatives	J01EA	Estonia	0.02
2005	ACHC	J01EA	Trimethoprim and derivatives	J01EA	Finland	1.39
2005	ACHC	J01EA	Trimethoprim and derivatives	J01EA	Iceland	0.93
2005	ACHC	J01EA	Trimethoprim and derivatives	J01EA	Ireland	0.75
2005	ACHC	J01EA	Trimethoprim and derivatives	J01EA	Norway	0.73
2005	ACHC	J01EA	Trimethoprim and derivatives	J01EA	Slovakia	0.05
2005	ACHC	J01EA	Trimethoprim and derivatives	J01EA	Sweden	0.55
2005	ACHC	J01EB	Short-acting sulfonamides	J01EB	Denmark	0.377
2005	ACHC	J01EB	Short-acting sulfonamides	J01EB	France	0.01
2005	ACHC	J01EC	Intermediate-acting sulfonamides	J01EC	France	0.0384
2005	ACHC	J01EC	Intermediate-acting sulfonamides	J01EC	Italy	0.0015
2005	ACHC	J01ED	Long-acting sulfonamides	J01ED	Estonia	0.0195
2005	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Belgium	0.38
2005	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Bulgaria	0.88
2005	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Croatia	1.69
2005	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Denmark	0.05
2005	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Estonia	0.95
2005	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Finland	0.48
2005	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	France	0.47
2005	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Greece	0.69
2005	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Hungary	1.04
2005	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Iceland	1.04
2005	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Ireland	0.18
2005	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Italy	0.59
2005	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Latvia	1.1
2005	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Luxembourg	0.39
2005	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Norway	0.33
2005	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Slovakia	0.72
2005	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Slovenia	1.27
2005	ACHC	J01EE	Combinations of sulfonamides and trimethoprim, incl. derivatives	J01EE	Sweden	0.21
2005	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Belgium	2.6
2005	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Bulgaria	1.4
2005	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Croatia	3
2005	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Denmark	2.4
2005	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Estonia	1.9
2005	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Finland	2.1
2005	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	France	4.7
2005	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Greece	10.1
2005	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Hungary	4.1
2005	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Iceland	1.8
2005	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Ireland	3.2
2005	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Italy	5
2005	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Latvia	1.2
2005	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Luxembourg	3.2
2005	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Norway	2.1
2005	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Slovakia	4
2005	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Slovenia	3.4
2005	ACHC	J01F	Macrolides, lincosamides and streptogramins	J01F	Sweden	0.9
2005	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Belgium	0.16
2005	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Bulgaria	0.4
2005	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Croatia	0.11
2005	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Denmark	0.84
2005	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Estonia	0.26
2005	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Finland	0.1
2005	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	France	0.28
2005	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Greece	0.58
2005	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Hungary	0.11
2005	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Iceland	0.76
2005	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Ireland	0.68
2005	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Italy	0.42
2005	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Latvia	0.45
2005	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Luxembourg	0.61
2005	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Norway	1.17
2005	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Slovakia	0.37
2005	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Slovenia	0.25
2005	ACHC	Short-acting macrolides	Short-acting macrolides	J01FA	Sweden	0.47
2005	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Belgium	1.78
2005	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Bulgaria	0.28
2005	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Croatia	0.88
2005	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Denmark	1.15
2005	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Estonia	1.22
2005	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Finland	1.07
2005	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	France	2.87
2005	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Greece	8.48
2005	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Hungary	2.61
2005	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Iceland	0.35
2005	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Ireland	2.36
2005	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Italy	3.26
2005	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Latvia	0.59
2005	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Luxembourg	1.38
2005	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Norway	0.39
2005	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Slovakia	2.46
2005	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Slovenia	1.48
2005	ACHC	Intermediate-acting macrolides	Intermediate-acting macrolides	J01FA	Sweden	0.09
2005	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Belgium	0.43
2005	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Bulgaria	0.42
2005	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Croatia	1.7
2005	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Denmark	0.41
2005	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Estonia	0.3
2005	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Finland	0.63
2005	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	France	0.58
2005	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Greece	0.73
2005	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Hungary	0.6
2005	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Iceland	0.63
2005	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Ireland	0.16
2005	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Italy	1.25
2005	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Latvia	0.06
2005	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Luxembourg	0.79
2005	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Norway	0.32
2005	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Slovakia	0.99
2005	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Slovenia	1.42
2005	ACHC	Long-acting macrolides	Long-acting macrolides	J01FA	Sweden	0.05
2005	ACHC	J01FA	Macrolides	J01FA	Belgium	2.37
2005	ACHC	J01FA	Macrolides	J01FA	Bulgaria	1.1
2005	ACHC	J01FA	Macrolides	J01FA	Croatia	2.7
2005	ACHC	J01FA	Macrolides	J01FA	Denmark	2.41
2005	ACHC	J01FA	Macrolides	J01FA	Estonia	1.77
2005	ACHC	J01FA	Macrolides	J01FA	Finland	1.8
2005	ACHC	J01FA	Macrolides	J01FA	France	3.73
2005	ACHC	J01FA	Macrolides	J01FA	Greece	9.79
2005	ACHC	J01FA	Macrolides	J01FA	Hungary	3.33
2005	ACHC	J01FA	Macrolides	J01FA	Iceland	1.73
2005	ACHC	J01FA	Macrolides	J01FA	Ireland	3.21
2005	ACHC	J01FA	Macrolides	J01FA	Italy	4.93
2005	ACHC	J01FA	Macrolides	J01FA	Latvia	1.1
2005	ACHC	J01FA	Macrolides	J01FA	Luxembourg	2.78
2005	ACHC	J01FA	Macrolides	J01FA	Norway	1.88
2005	ACHC	J01FA	Macrolides	J01FA	Slovakia	3.82
2005	ACHC	J01FA	Macrolides	J01FA	Slovenia	3.15
2005	ACHC	J01FA	Macrolides	J01FA	Sweden	0.61
2005	ACHC	J01FF	Lincosamides	J01FF	Belgium	0.239
2005	ACHC	J01FF	Lincosamides	J01FF	Bulgaria	0.258
2005	ACHC	J01FF	Lincosamides	J01FF	Croatia	0.297
2005	ACHC	J01FF	Lincosamides	J01FF	Denmark	0.021
2005	ACHC	J01FF	Lincosamides	J01FF	Estonia	0.105
2005	ACHC	J01FF	Lincosamides	J01FF	Finland	0.252
2005	ACHC	J01FF	Lincosamides	J01FF	France	0.045
2005	ACHC	J01FF	Lincosamides	J01FF	Greece	0.29
2005	ACHC	J01FF	Lincosamides	J01FF	Hungary	0.755
2005	ACHC	J01FF	Lincosamides	J01FF	Iceland	0.097
2005	ACHC	J01FF	Lincosamides	J01FF	Ireland	0.023
2005	ACHC	J01FF	Lincosamides	J01FF	Italy	0.07
2005	ACHC	J01FF	Lincosamides	J01FF	Latvia	0.094
2005	ACHC	J01FF	Lincosamides	J01FF	Luxembourg	0.432
2005	ACHC	J01FF	Lincosamides	J01FF	Norway	0.234
2005	ACHC	J01FF	Lincosamides	J01FF	Slovakia	0.201
2005	ACHC	J01FF	Lincosamides	J01FF	Slovenia	0.243
2005	ACHC	J01FF	Lincosamides	J01FF	Sweden	0.318
2005	ACHC	J01FG	Streptogramins	J01FG	France	0.907
2005	ACHC	J01G	Aminoglycoside antibacterials	J01G	Belgium	0.076
2005	ACHC	J01G	Aminoglycoside antibacterials	J01G	Bulgaria	0.346
2005	ACHC	J01G	Aminoglycoside antibacterials	J01G	Croatia	0.121
2005	ACHC	J01G	Aminoglycoside antibacterials	J01G	Denmark	0.064
2005	ACHC	J01G	Aminoglycoside antibacterials	J01G	Estonia	0.205
2005	ACHC	J01G	Aminoglycoside antibacterials	J01G	Finland	0.029
2005	ACHC	J01G	Aminoglycoside antibacterials	J01G	France	0.13
2005	ACHC	J01G	Aminoglycoside antibacterials	J01G	Greece	0.276
2005	ACHC	J01G	Aminoglycoside antibacterials	J01G	Hungary	0.055
2005	ACHC	J01G	Aminoglycoside antibacterials	J01G	Iceland	0.048
2005	ACHC	J01G	Aminoglycoside antibacterials	J01G	Ireland	0.037
2005	ACHC	J01G	Aminoglycoside antibacterials	J01G	Italy	0.058
2005	ACHC	J01G	Aminoglycoside antibacterials	J01G	Latvia	0.24
2005	ACHC	J01G	Aminoglycoside antibacterials	J01G	Luxembourg	0.096
2005	ACHC	J01G	Aminoglycoside antibacterials	J01G	Norway	0.066
2005	ACHC	J01G	Aminoglycoside antibacterials	J01G	Slovakia	0.081
2005	ACHC	J01G	Aminoglycoside antibacterials	J01G	Slovenia	0.081
2005	ACHC	J01G	Aminoglycoside antibacterials	J01G	Sweden	0.02
2005	ACHC	J01GA	Streptomycins	J01GA	Bulgaria	0.0252
2005	ACHC	J01GA	Streptomycins	J01GA	France	3e-4
2005	ACHC	J01GA	Streptomycins	J01GA	Greece	0.0345
2005	ACHC	J01GA	Streptomycins	J01GA	Hungary	0.0043
2005	ACHC	J01GA	Streptomycins	J01GA	Italy	0.0015
2005	ACHC	J01GA	Streptomycins	J01GA	Norway	1e-4
2005	ACHC	J01GA	Streptomycins	J01GA	Slovakia	0.0084
2005	ACHC	J01GB	Other aminoglycosides	J01GB	Belgium	0.076
2005	ACHC	J01GB	Other aminoglycosides	J01GB	Bulgaria	0.321
2005	ACHC	J01GB	Other aminoglycosides	J01GB	Croatia	0.121
2005	ACHC	J01GB	Other aminoglycosides	J01GB	Denmark	0.064
2005	ACHC	J01GB	Other aminoglycosides	J01GB	Estonia	0.205
2005	ACHC	J01GB	Other aminoglycosides	J01GB	Finland	0.029
2005	ACHC	J01GB	Other aminoglycosides	J01GB	France	0.129
2005	ACHC	J01GB	Other aminoglycosides	J01GB	Greece	0.242
2005	ACHC	J01GB	Other aminoglycosides	J01GB	Hungary	0.051
2005	ACHC	J01GB	Other aminoglycosides	J01GB	Iceland	0.048
2005	ACHC	J01GB	Other aminoglycosides	J01GB	Ireland	0.037
2005	ACHC	J01GB	Other aminoglycosides	J01GB	Italy	0.056
2005	ACHC	J01GB	Other aminoglycosides	J01GB	Latvia	0.24
2005	ACHC	J01GB	Other aminoglycosides	J01GB	Luxembourg	0.096
2005	ACHC	J01GB	Other aminoglycosides	J01GB	Norway	0.066
2005	ACHC	J01GB	Other aminoglycosides	J01GB	Slovakia	0.073
2005	ACHC	J01GB	Other aminoglycosides	J01GB	Slovenia	0.08
2005	ACHC	J01GB	Other aminoglycosides	J01GB	Sweden	0.02
2005	ACHC	J01M	Quinolone antibacterials	J01M	Belgium	2.74
2005	ACHC	J01M	Quinolone antibacterials	J01M	Bulgaria	2.29
2005	ACHC	J01M	Quinolone antibacterials	J01M	Croatia	1.78
2005	ACHC	J01M	Quinolone antibacterials	J01M	Denmark	0.48
2005	ACHC	J01M	Quinolone antibacterials	J01M	Estonia	1.03
2005	ACHC	J01M	Quinolone antibacterials	J01M	Finland	1.25
2005	ACHC	J01M	Quinolone antibacterials	J01M	France	2.53
2005	ACHC	J01M	Quinolone antibacterials	J01M	Greece	1.89
2005	ACHC	J01M	Quinolone antibacterials	J01M	Hungary	2.16
2005	ACHC	J01M	Quinolone antibacterials	J01M	Iceland	0.8
2005	ACHC	J01M	Quinolone antibacterials	J01M	Ireland	0.92
2005	ACHC	J01M	Quinolone antibacterials	J01M	Italy	3.33
2005	ACHC	J01M	Quinolone antibacterials	J01M	Latvia	1.59
2005	ACHC	J01M	Quinolone antibacterials	J01M	Luxembourg	2.95
2005	ACHC	J01M	Quinolone antibacterials	J01M	Norway	0.57
2005	ACHC	J01M	Quinolone antibacterials	J01M	Slovakia	1.97
2005	ACHC	J01M	Quinolone antibacterials	J01M	Slovenia	1.44
2005	ACHC	J01M	Quinolone antibacterials	J01M	Sweden	1.17
2005	ACHC	First-generation quinolones	First-generation quinolones	J01M	Belgium	0.36
2005	ACHC	First-generation quinolones	First-generation quinolones	J01M	Bulgaria	0.15
2005	ACHC	First-generation quinolones	First-generation quinolones	J01M	Croatia	1.34
2005	ACHC	First-generation quinolones	First-generation quinolones	J01M	Estonia	0.24
2005	ACHC	First-generation quinolones	First-generation quinolones	J01M	Finland	0.17
2005	ACHC	First-generation quinolones	First-generation quinolones	J01M	France	0.88
2005	ACHC	First-generation quinolones	First-generation quinolones	J01M	Greece	0.54
2005	ACHC	First-generation quinolones	First-generation quinolones	J01M	Hungary	0.54
2005	ACHC	First-generation quinolones	First-generation quinolones	J01M	Ireland	0.01
2005	ACHC	First-generation quinolones	First-generation quinolones	J01M	Italy	0.55
2005	ACHC	First-generation quinolones	First-generation quinolones	J01M	Latvia	0.31
2005	ACHC	First-generation quinolones	First-generation quinolones	J01M	Luxembourg	0.3
2005	ACHC	First-generation quinolones	First-generation quinolones	J01M	Slovakia	0.42
2005	ACHC	First-generation quinolones	First-generation quinolones	J01M	Slovenia	0.38
2005	ACHC	First-generation quinolones	First-generation quinolones	J01M	Sweden	0.35
2005	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Belgium	1.73
2005	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Bulgaria	2.1
2005	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Croatia	0.34
2005	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Denmark	0.47
2005	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Estonia	0.79
2005	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Finland	1.02
2005	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	France	1.43
2005	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Greece	1.27
2005	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Hungary	1.43
2005	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Iceland	0.8
2005	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Ireland	0.86
2005	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Italy	2.07
2005	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Latvia	1.28
2005	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Luxembourg	2.2
2005	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Norway	0.57
2005	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Slovakia	1.54
2005	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Slovenia	0.88
2005	ACHC	Second-generation quinolones	Second-generation quinolones	J01M	Sweden	0.79
2005	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Belgium	0.645
2005	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Bulgaria	0.036
2005	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Croatia	0.103
2005	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Denmark	0.013
2005	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Finland	0.057
2005	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	France	0.212
2005	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Greece	0.077
2005	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Hungary	0.186
2005	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Ireland	0.045
2005	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Italy	0.714
2005	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Luxembourg	0.453
2005	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Slovenia	0.174
2005	ACHC	Third-generation quinolones	Third-generation quinolones	J01M	Sweden	0.022
2005	ACHC	J01MA	Fluoroquinolones	J01MA	Belgium	2.74
2005	ACHC	J01MA	Fluoroquinolones	J01MA	Bulgaria	2.29
2005	ACHC	J01MA	Fluoroquinolones	J01MA	Croatia	1.78
2005	ACHC	J01MA	Fluoroquinolones	J01MA	Denmark	0.48
2005	ACHC	J01MA	Fluoroquinolones	J01MA	Estonia	1.03
2005	ACHC	J01MA	Fluoroquinolones	J01MA	Finland	1.25
2005	ACHC	J01MA	Fluoroquinolones	J01MA	France	2.4
2005	ACHC	J01MA	Fluoroquinolones	J01MA	Greece	1.89
2005	ACHC	J01MA	Fluoroquinolones	J01MA	Hungary	2.16
2005	ACHC	J01MA	Fluoroquinolones	J01MA	Iceland	0.8
2005	ACHC	J01MA	Fluoroquinolones	J01MA	Ireland	0.91
2005	ACHC	J01MA	Fluoroquinolones	J01MA	Italy	3.1
2005	ACHC	J01MA	Fluoroquinolones	J01MA	Latvia	1.53
2005	ACHC	J01MA	Fluoroquinolones	J01MA	Luxembourg	2.95
2005	ACHC	J01MA	Fluoroquinolones	J01MA	Norway	0.57
2005	ACHC	J01MA	Fluoroquinolones	J01MA	Slovakia	1.97
2005	ACHC	J01MA	Fluoroquinolones	J01MA	Slovenia	1.42
2005	ACHC	J01MA	Fluoroquinolones	J01MA	Sweden	1.17
2005	ACHC	J01MB	Other quinolones	J01MB	France	0.127
2005	ACHC	J01MB	Other quinolones	J01MB	Ireland	0.007
2005	ACHC	J01MB	Other quinolones	J01MB	Italy	0.234
2005	ACHC	J01MB	Other quinolones	J01MB	Latvia	0.066
2005	ACHC	J01MB	Other quinolones	J01MB	Slovenia	0.02
2005	ACHC	J01R	Combinations of antibacterials	J01R	France	0.0358
2005	ACHC	J01RA	Combinations of antibacterials	J01RA	France	0.0358
2005	ACHC	J01X	Other antibacterials	J01X	Belgium	2.13
2005	ACHC	J01X	Other antibacterials	J01X	Bulgaria	0.23
2005	ACHC	J01X	Other antibacterials	J01X	Croatia	0.69
2005	ACHC	J01X	Other antibacterials	J01X	Denmark	0.86
2005	ACHC	J01X	Other antibacterials	J01X	Estonia	1.38
2005	ACHC	J01X	Other antibacterials	J01X	Finland	2.85
2005	ACHC	J01X	Other antibacterials	J01X	France	0.74
2005	ACHC	J01X	Other antibacterials	J01X	Greece	0.16
2005	ACHC	J01X	Other antibacterials	J01X	Hungary	0.07
2005	ACHC	J01X	Other antibacterials	J01X	Iceland	0.66
2005	ACHC	J01X	Other antibacterials	J01X	Ireland	0.42
2005	ACHC	J01X	Other antibacterials	J01X	Italy	0.65
2005	ACHC	J01X	Other antibacterials	J01X	Latvia	0.74
2005	ACHC	J01X	Other antibacterials	J01X	Luxembourg	1.42
2005	ACHC	J01X	Other antibacterials	J01X	Norway	3.04
2005	ACHC	J01X	Other antibacterials	J01X	Slovakia	0.05
2005	ACHC	J01X	Other antibacterials	J01X	Slovenia	0.09
2005	ACHC	J01X	Other antibacterials	J01X	Sweden	2.2
2005	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Belgium	0.0428
2005	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Bulgaria	6e-4
2005	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Croatia	0.0236
2005	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Denmark	0.0136
2005	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Estonia	0.0052
2005	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Finland	0.0282
2005	ACHC	J01XA	Glycopeptide antibacterials	J01XA	France	0.0434
2005	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Greece	0.0832
2005	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Iceland	0.0174
2005	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Ireland	0.0185
2005	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Italy	0.0139
2005	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Latvia	0.0112
2005	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Luxembourg	0.0495
2005	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Norway	0.0063
2005	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Slovakia	0.0071
2005	ACHC	J01XA	Glycopeptide antibacterials	J01XA	Sweden	0.0162
2005	ACHC	J01XB	Polymyxins	J01XB	Belgium	0.0023
2005	ACHC	J01XB	Polymyxins	J01XB	Croatia	4e-4
2005	ACHC	J01XB	Polymyxins	J01XB	Denmark	0.022
2005	ACHC	J01XB	Polymyxins	J01XB	Estonia	2e-4
2005	ACHC	J01XB	Polymyxins	J01XB	France	0.0266
2005	ACHC	J01XB	Polymyxins	J01XB	Ireland	0.0598
2005	ACHC	J01XB	Polymyxins	J01XB	Italy	1e-4
2005	ACHC	J01XB	Polymyxins	J01XB	Luxembourg	0.0032
2005	ACHC	J01XB	Polymyxins	J01XB	Slovakia	0.0136
2005	ACHC	J01XB	Polymyxins	J01XB	Sweden	7e-4
2005	ACHC	J01XC	Steroid antibacterials	J01XC	Denmark	0.021
2005	ACHC	J01XC	Steroid antibacterials	J01XC	Finland	0.013
2005	ACHC	J01XC	Steroid antibacterials	J01XC	France	0.15
2005	ACHC	J01XC	Steroid antibacterials	J01XC	Greece	0.06
2005	ACHC	J01XC	Steroid antibacterials	J01XC	Ireland	0.028
2005	ACHC	J01XC	Steroid antibacterials	J01XC	Luxembourg	0.003
2005	ACHC	J01XC	Steroid antibacterials	J01XC	Norway	0.006
2005	ACHC	J01XC	Steroid antibacterials	J01XC	Slovenia	0.001
2005	ACHC	J01XC	Steroid antibacterials	J01XC	Sweden	0.03
2005	ACHC	J01XD	Imidazole derivatives	J01XD	Bulgaria	0.228
2005	ACHC	J01XD	Imidazole derivatives	J01XD	Croatia	0.06
2005	ACHC	J01XD	Imidazole derivatives	J01XD	Denmark	0.069
2005	ACHC	J01XD	Imidazole derivatives	J01XD	Estonia	0.838
2005	ACHC	J01XD	Imidazole derivatives	J01XD	Finland	0.007
2005	ACHC	J01XD	Imidazole derivatives	J01XD	France	0.062
2005	ACHC	J01XD	Imidazole derivatives	J01XD	Hungary	0.021
2005	ACHC	J01XD	Imidazole derivatives	J01XD	Iceland	0.056
2005	ACHC	J01XD	Imidazole derivatives	J01XD	Ireland	0.018
2005	ACHC	J01XD	Imidazole derivatives	J01XD	Italy	0.004
2005	ACHC	J01XD	Imidazole derivatives	J01XD	Latvia	0.346
2005	ACHC	J01XD	Imidazole derivatives	J01XD	Luxembourg	0.219
2005	ACHC	J01XD	Imidazole derivatives	J01XD	Norway	0.074
2005	ACHC	J01XD	Imidazole derivatives	J01XD	Slovakia	0.025
2005	ACHC	J01XD	Imidazole derivatives	J01XD	Sweden	0.035
2005	ACHC	J01XE	Nitrofuran derivatives	J01XE	Belgium	1.92
2005	ACHC	J01XE	Nitrofuran derivatives	J01XE	Croatia	0.61
