hrr	drug_group	total_use	first_use	repeat_use
149	quinolone	0.4114650175572703	0.24736061849395743	0.16410439906331287
149	tetracycline	0.10340945507331835	0.06188722967108106	0.04152222540223729
149	tmpsmx	0.14559571021531328	0.0936754100700122	0.051920300145301065
150	beta_lactam	0.21098637110615592	0.14597686909464114	0.06500950201151479
150	cephalosporin	0.12146914365903459	0.08761832468750727	0.03385081897152732
150	macrolide	0.24582975563921786	0.17353775604571994	0.07229199959349791
150	nitrofurantoin	0.045467306010617776	0.026663762712925417	0.01880354329769236
150	overall	1.057734041010323	0.45650978603365194	0.6012242549766711
150	quinolone	0.2505440718195072	0.16679690017468418	0.08374717164482301
150	tetracycline	0.06189778031840657	0.038551600603424975	0.0233461797149816
150	tmpsmx	0.0952637772494814	0.06316676090113058	0.03209701634835081
151	beta_lactam	0.2570140030847481	0.17232360843634664	0.08469039464840142
151	cephalosporin	0.1902514824366477	0.12923391049306227	0.061017571943585446
151	macrolide	0.22789805874262145	0.15983023412218483	0.06806782462043662
151	nitrofurantoin	0.0846018046708217	0.040358638915611325	0.044243165755210395
151	overall	1.339933793857725	0.49518235742798	0.8447514364297448
151	quinolone	0.28315167986078293	0.1769953840611984	0.1061562957995845
151	tetracycline	0.10006209592792767	0.05643533363898606	0.04362676228894161
151	tmpsmx	0.14825018484090807	0.07935547477230503	0.06889471006860304
152	beta_lactam	0.3351876555634017	0.20297092853310567	0.13221672703029602
152	cephalosporin	0.27302259463883816	0.18157336883143774	0.09144922580740042
152	macrolide	0.28784964599372725	0.19019585398875832	0.09765379200496893
152	nitrofurantoin	0.08123173985153104	0.03833383949905044	0.0428979003524806
152	overall	1.545583453356325	0.5541412706355328	0.9914421827207922
152	quinolone	0.27609467784457065	0.1736533060648433	0.10244137177972734
152	tetracycline	0.09425049005931443	0.05207561907917044	0.042174870980144
152	tmpsmx	0.15103604131004927	0.09097451894821272	0.06006152236183655
154	beta_lactam	0.31463678161663816	0.20506685109608086	0.1095699305205573
154	cephalosporin	0.22645935112168258	0.14432949311500665	0.08212985800667594
154	macrolide	0.3076337967665105	0.20735858541387667	0.10027521135263379
154	nitrofurantoin	0.09663188320654768	0.052261569094520795	0.04437031411202689
154	overall	1.5324020650894576	0.5486363100104965	0.9837657550789611
154	quinolone	0.32309613015289146	0.20111711780638467	0.12197901234650681
154	tetracycline	0.08307538468112627	0.04171123654809403	0.04136414813303225
154	tmpsmx	0.11041703732736866	0.06828277296317535	0.04213426436419331
155	beta_lactam	0.2849751499831259	0.18264422813193537	0.10233092185119053
155	cephalosporin	0.161227729386037	0.10644927174088269	0.05477845764515431
155	macrolide	0.28777077266831597	0.19125420039038296	0.09651657227793303
155	nitrofurantoin	0.05543023965170894	0.032003836428662336	0.023426403223046604
155	overall	1.2417922537955497	0.4958454564922981	0.7459467973032516
155	quinolone	0.24924851394595732	0.16496048694666537	0.08428802699929197
155	tetracycline	0.05266953363048735	0.0303200965288944	0.022349437101592956
155	tmpsmx	0.09203669539903084	0.0635849828972229	0.028451712501807922
156	beta_lactam	0.2636927678541561	0.16264337772720638	0.10104939012694972
156	cephalosporin	0.10596226500568849	0.07352300295735398	0.03243926204833451
156	macrolide	0.2517874930605187	0.17007917807895415	0.08170831498156453
156	nitrofurantoin	0.038946692620908975	0.023513444125600642	0.015433248495308333
156	overall	1.147494335584482	0.4551356093377263	0.6923587262467557
156	quinolone	0.27541671755347336	0.17474327820011268	0.10067343935336068
156	tetracycline	0.05524191392180072	0.029531355496391125	0.025710558425409594
156	tmpsmx	0.09397070856064328	0.060041518092577004	0.033929190468066285
158	beta_lactam	0.32193094748879036	0.20598700360124014	0.11594394388755021
158	cephalosporin	0.16902347656462868	0.11553350761451868	0.05348996895010999
158	macrolide	0.302233239730169	0.20390499361284653	0.09832824611732248
158	nitrofurantoin	0.0674189473373126	0.03852124092345409	0.028897706413858512
158	overall	1.4000916169177207	0.5393804732596789	0.8607111436580418
158	quinolone	0.3058601671774897	0.1945425454450066	0.11131762173248312
158	tetracycline	0.07557098590770411	0.038465721208687964	0.03710526469901615
158	tmpsmx	0.10052489363183009	0.06337558254421598	0.037149311087614115
161	beta_lactam	0.320724420407789	0.2007661392498321	0.11995828115795684
161	cephalosporin	0.15637171110991283	0.10374705245006391	0.05262465865984893
161	macrolide	0.3022579228821566	0.20210084582315957	0.10015707705899698
161	nitrofurantoin	0.0632452749465178	0.03594082077849424	0.027304454168023563
161	overall	1.352190640949571	0.5255734186443184	0.8266172223052527
161	quinolone	0.2960208875002232	0.18885190472479002	0.10716898277543319
161	tetracycline	0.06565478272001149	0.033774603641058	0.03188017907895349
161	tmpsmx	0.09435985610283873	0.055898014905290935	0.038461841197547794
163	beta_lactam	0.33083026774319774	0.20546702878644543	0.12536323895675233
163	cephalosporin	0.16129398921770177	0.11016498219090486	0.0511290070267969
163	macrolide	0.2840804835872997	0.19132700425277077	0.0927534793345289
163	nitrofurantoin	0.06505817759122524	0.037860204468797225	0.027197973122428016
163	overall	1.3356593072339387	0.5215312319237311	0.8141280753102076
163	quinolone	0.28896264501629715	0.18511237101942996	0.10385027399686722
163	tetracycline	0.06187237819297364	0.03332353982133352	0.028548838371640118
163	tmpsmx	0.09013107702030765	0.05871043953682012	0.031420637483487536
164	beta_lactam	0.3368322983758321	0.21135888316055274	0.12547341521527935
164	cephalosporin	0.16894758842544194	0.11586007521559676	0.05308751320984518
164	macrolide	0.28198722726345815	0.18982345157874775	0.09216377568471042
164	nitrofurantoin	0.07708507578564604	0.041083083647153094	0.03600199213849294
164	overall	1.4512968976634046	0.5403744981453527	0.9109223995180522
164	quinolone	0.32819191525205277	0.20429749260334823	0.12389442264870457
164	tetracycline	0.07141819229300644	0.043301174587334734	0.028117017705671717
164	tmpsmx	0.11819963865170599	0.07462007158352889	0.0435795670681771
166	beta_lactam	0.30209350202566754	0.18966825976352872	0.11242524226213886
166	cephalosporin	0.16443087780966714	0.10968053240543765	0.05475034540422946
166	macrolide	0.28099742425278773	0.18649044565509104	0.09450697859769673
166	nitrofurantoin	0.06527349328944343	0.03662487054539161	0.02864862274405182
166	overall	1.316675360692133	0.5053452847174673	0.8113300759746656
166	quinolone	0.2744968661619587	0.17508304425121102	0.09941382191074763
166	tetracycline	0.057894488811345804	0.03199454174940955	0.02589994706193625
166	tmpsmx	0.09992586476601373	0.06049224466151952	0.03943362010449421
170	beta_lactam	0.29547202855968563	0.1825282334504589	0.11294379510922675
170	cephalosporin	0.21958465486697376	0.1401597668649639	0.07942488800200984
170	macrolide	0.26787761660983045	0.18301155188614027	0.08486606472369018
170	nitrofurantoin	0.1045555514047801	0.0486850117299259	0.055870539674854204
170	overall	1.5748354775058302	0.5394386178532945	1.0353968596525358
170	quinolone	0.34075376562560766	0.20460286827813176	0.1361508973474759
170	tetracycline	0.11011672753332383	0.06103020306857681	0.04908652446474701
170	tmpsmx	0.17276978761756234	0.09585962084152908	0.07691016677603327
171	beta_lactam	0.27246011724126035	0.1701604768628844	0.10229964037837593
171	cephalosporin	0.16891197247635983	0.11354108899775081	0.05537088347860901
171	macrolide	0.24737606876892984	0.1697414213838108	0.07763464738511905
171	nitrofurantoin	0.08921307465339892	0.04827908090411499	0.04093399374928393
171	overall	1.346953437060931	0.5040849445956085	0.8428684924653226
171	quinolone	0.3128288070281243	0.19223174431122364	0.12059706271690065
171	tetracycline	0.09009883277417582	0.04972370229583033	0.04037513047834548
171	tmpsmx	0.1204652589658231	0.07420151719684304	0.04626374176898006
172	beta_lactam	0.28089249499179303	0.1809591158335494	0.0999333791582436
172	cephalosporin	0.23778541706562273	0.15466479125708843	0.08312062580853431
172	macrolide	0.2987414431571993	0.2000070656425534	0.09873437751464592
172	nitrofurantoin	0.08788380077054966	0.046829499789925934	0.04105430098062373
172	overall	1.5841305929871687	0.5588628787310054	1.0252677142561633
172	quinolone	0.3432742725338783	0.21066450165819806	0.1326097708756803
172	tetracycline	0.10413832812150832	0.058275086262434085	0.045863241859074234
172	tmpsmx	0.17517697964424508	0.10205304134525689	0.07312393829898821
173	beta_lactam	0.25229121814491745	0.16049950839488833	0.09179170975002914
173	cephalosporin	0.21142811480002138	0.1412506248964542	0.07017748990356719
173	macrolide	0.292223994754116	0.19584879911311598	0.09637519564100003
173	nitrofurantoin	0.060034232556795436	0.03698169243291921	0.02305254012387622
173	overall	1.4293029950903113	0.5215067581938313	0.90779623689648
173	quinolone	0.31680420477421467	0.18954884033814867	0.12725536443606603
173	tetracycline	0.09016716709878389	0.05295382682006314	0.03721334027872075
173	tmpsmx	0.1494216177842757	0.0940947884356526	0.055326829348623104
175	beta_lactam	0.26605981220699804	0.1781733979772206	0.08788641422977743
175	cephalosporin	0.23232441928739736	0.13780568437798668	0.09451873490941066
175	macrolide	0.2779086646335759	0.19208310820732888	0.085825556426247
175	nitrofurantoin	0.08215061101111015	0.04672819343841288	0.03542241757269728
175	overall	1.421533669604714	0.5319037616890836	0.8896299079156305
175	quinolone	0.2737233036818875	0.17900515268789885	0.09471815099398866
175	tetracycline	0.08958706831125288	0.054986280765820995	0.034600787545431874
175	tmpsmx	0.15446756316534918	0.08810881705456608	0.0663587461107831
179	beta_lactam	0.30454109749396663	0.19377579127381275	0.1107653062201539
179	cephalosporin	0.3424515680366304	0.20346598011785003	0.13898558791878038
179	macrolide	0.31676347655944775	0.2085307492847184	0.10823272727472938
179	nitrofurantoin	0.1009898532726008	0.04728169364023131	0.053708159632369475
179	overall	1.8423851689058395	0.6046088712905662	1.237776297615273
179	quinolone	0.41024744340803837	0.24059553936979172	0.16965190403824665
179	tetracycline	0.131795399061818	0.07916146110858507	0.052633937953232915
179	tmpsmx	0.17561614617330873	0.10712342443727758	0.06849272173603113
180	beta_lactam	0.2907795789795785	0.17954610845863817	0.11123347052094035
180	cephalosporin	0.3205665103290507	0.19591753284997518	0.12464897747907555
180	macrolide	0.2783331323990222	0.18252209962909582	0.09581103276992635
180	nitrofurantoin	0.09553067275176354	0.0443920822713352	0.05113859048042834
180	overall	1.6141681549967104	0.5524394825289773	1.061728672467733
180	quinolone	0.31413183440369735	0.1903367061224175	0.12379512828127989
180	tetracycline	0.10927086637694436	0.0633965234757019	0.04587434290124245
180	tmpsmx	0.16045813685357702	0.08967514956526253	0.07078298728831448
181	beta_lactam	0.27796190763431194	0.1698534833235149	0.10810842431079706
181	cephalosporin	0.2447029022263457	0.15354627992590225	0.09115662230044343
181	macrolide	0.32129822615034154	0.2044510716078169	0.11684715454252469
181	nitrofurantoin	0.06071306300369803	0.03259429133518098	0.02811877166851706
181	overall	1.5158431981650555	0.5372398364142297	0.9786033617508259
181	quinolone	0.3311486566384044	0.19852676787541482	0.13262188876298964
181	tetracycline	0.09601417539045164	0.05232723368830752	0.04368694170214411
181	tmpsmx	0.11911983676449968	0.07721618232017355	0.04190365444432612
183	beta_lactam	0.29936193059674976	0.18861740906468133	0.11074452153206846
183	cephalosporin	0.30860405175368183	0.18857458315031456	0.12002946860336729
183	macrolide	0.30199322920965616	0.1936896300620326	0.10830359914762352
183	nitrofurantoin	0.08710775282304435	0.044615371189129005	0.042492381633915347
183	overall	1.6971371747813586	0.5666507105083234	1.1304864642730352
183	quinolone	0.3492849688219115	0.20465166100996754	0.144633307811944
183	tetracycline	0.13290205144713024	0.076162049200989207	0.05674000224614103
183	tmpsmx	0.1564852743769239	0.08885051810206572	0.06763475627485817
184	beta_lactam	0.2918958187246933	0.18711558736993544	0.10478023135475784
184	cephalosporin	0.2660629019484741	0.1668860726992058	0.0991768292492683
184	macrolide	0.31096468714462744	0.20376091774126492	0.10720376940336254
184	nitrofurantoin	0.09409008888557369	0.04667052264793105	0.04741956623764264
184	overall	1.5696673321747159	0.5547098417853147	1.0149574903894012
184	quinolone	0.30472644996619636	0.18848248689136562	0.1162439630748307
184	tetracycline	0.11416218200568093	0.06880551519993866	0.04535666680574226
184	tmpsmx	0.12842425144255187	0.07688165218507019	0.05154259925748168
185	beta_lactam	0.25958016215582536	0.17058128456841373	0.08899887758741161
185	cephalosporin	0.23995854773416148	0.1539025972004976	0.08605595053366388
185	macrolide	0.3257678011206706	0.19514262296502183	0.13062517815564875
185	nitrofurantoin	0.08220837266708639	0.04235598088252179	0.0398523917845646
185	overall	1.5917138520141894	0.5412476482774911	1.050466203736698
185	quinolone	0.36618476706208886	0.2117971050766883	0.15438766198540055
185	tetracycline	0.09780966162790188	0.0537992207844217	0.04401044084348017
185	tmpsmx	0.1647076768636651	0.08881568395435109	0.07589199290931402
186	beta_lactam	0.2743850769805173	0.17568018198651966	0.09870489499399762
186	cephalosporin	0.1455246968555633	0.10361222830294264	0.04191246855262064
186	macrolide	0.2933013486601935	0.19073956419006868	0.10256178447012479
186	nitrofurantoin	0.05642096579965396	0.03302305426254071	0.023397911537113254
186	overall	1.3618049421034137	0.5121001579240473	0.8497047841793663
186	quinolone	0.31394773880767146	0.19412099588314222	0.11982674292452924
186	tetracycline	0.08941470998665241	0.052098648451259985	0.03731606153539242
186	tmpsmx	0.11832953509173165	0.07068093645208703	0.04764859863964462
187	beta_lactam	0.2846849297482893	0.1765204444002169	0.10816448534807238
187	cephalosporin	0.25923521628973845	0.16027842701074718	0.09895678927899122
187	macrolide	0.27220389258120736	0.1772800853809506	0.09492380720025675
187	nitrofurantoin	0.06472855816350921	0.03533784549186483	0.029390712671644375
187	overall	1.4492235932467539	0.5248673257884294	0.9243562674583246
187	quinolone	0.30514197615035954	0.183364352263291	0.1217776238870685
187	tetracycline	0.08784870705232756	0.05064843943173673	0.03720026762059083
187	tmpsmx	0.1268145528768067	0.08157601792843377	0.045238534948372926
188	beta_lactam	0.2808608997059585	0.18084678047960762	0.1000141192263509
188	cephalosporin	0.32446386324749377	0.20641804537131436	0.1180458178761794
188	macrolide	0.28052934795978063	0.18360144740075673	0.09692790055902388
188	nitrofurantoin	0.0778352801169249	0.03951411812049415	0.03832116199643074
188	overall	1.705529156932739	0.5766003589980899	1.1289287979346492
188	quinolone	0.3820095597069911	0.2287298886049767	0.15327967110201438
188	tetracycline	0.12434045833354891	0.0717950435043991	0.05254541482914982
188	tmpsmx	0.15387848974038987	0.08923991241248322	0.06463857732790666
190	beta_lactam	0.3495427713078249	0.20591367809218347	0.14362909321564143
190	cephalosporin	0.2699685271421171	0.16303119346069916	0.10693733368141795
190	macrolide	0.29472263353557016	0.19383641515035976	0.10088621838521039
190	nitrofurantoin	0.09516722220839499	0.04104215737392443	0.05412506483447056
190	overall	1.693625570667808	0.5579490956674286	1.1356764750003796
190	quinolone	0.30633716601296	0.18289052510513543	0.12344664090782458
190	tetracycline	0.12590940480631763	0.06299865584729729	0.06291074895902035
190	tmpsmx	0.20285450028774216	0.09339608974014749	0.10945841054759467
191	beta_lactam	0.30410531783900274	0.18607106666075016	0.11803425117825259
191	cephalosporin	0.23228076312407428	0.14219870449718075	0.09008205862689354
191	macrolide	0.2644070096222145	0.1826261137813851	0.08178089584082936
191	nitrofurantoin	0.08286960362607525	0.040084852547679156	0.0427847510783961
191	overall	1.5397914960665944	0.5359641313578207	1.0038273647087737
191	quinolone	0.30841977237176565	0.1905798421860574	0.11783993018570826
191	tetracycline	0.13812443904876542	0.06579543955531479	0.07232899949345063
191	tmpsmx	0.16296361296883016	0.09134983878586769	0.07161377418296247
192	beta_lactam	0.3086010287120809	0.18800069772964395	0.12060033098243694
192	cephalosporin	0.2575841777305675	0.16495235846371337	0.09263181926685413
192	macrolide	0.25606684025947274	0.17148352660154137	0.0845833136579314
192	nitrofurantoin	0.07695772150276348	0.035960761456793534	0.04099696004596994
192	overall	1.5075629526056005	0.5410491205025809	0.9665138321030196
192	quinolone	0.3276322370863565	0.19824044322172252	0.129391793864634
192	tetracycline	0.09844294091260927	0.05358148326880691	0.04486145764380236
192	tmpsmx	0.14237244606669797	0.08205443682318395	0.060318009243514006
193	beta_lactam	0.30573672125780516	0.17514400947506517	0.13059271178274
193	cephalosporin	0.2726810814460089	0.15096370669475273	0.12171737475125612
193	macrolide	0.2908244099528186	0.18912052022889214	0.10170388972392647
193	nitrofurantoin	0.10239410829208033	0.03727176948779126	0.06512233880428905
193	overall	1.639450947535509	0.5279196771942423	1.1115312703412668
193	quinolone	0.33434753181537996	0.191059122773638	0.14328840904174192
193	tetracycline	0.12734314963617738	0.054479506137176656	0.07286364349900074
193	tmpsmx	0.15160322588846997	0.07622625772505169	0.0753769681634183
194	beta_lactam	0.30605772360146377	0.1897184754970886	0.11633924810437518
194	cephalosporin	0.24888012440330085	0.15670295346632274	0.09217717093697814
194	macrolide	0.30780328475499197	0.18828557152431585	0.11951771323067614
194	nitrofurantoin	0.06838491791184215	0.02990485898874635	0.03848005892309579
194	overall	1.578908866709791	0.5349949063809092	1.0439139603288818
194	quinolone	0.32656041451017814	0.19595834052443004	0.13060207398574813
194	tetracycline	0.11032109886270278	0.05439388904635614	0.055927209816346635
194	tmpsmx	0.15696282050395666	0.08397824361578296	0.0729845768881737
195	beta_lactam	0.3628312756066523	0.19715086542462276	0.1656804101820295
195	cephalosporin	0.2854328926425518	0.167930080164433	0.11750281247811878
195	macrolide	0.28015538245553795	0.1863498560911465	0.09380552636439143
195	nitrofurantoin	0.08538764204465324	0.03456365477531505	0.05082398726933819
195	overall	1.6412907135547194	0.5506254825452963	1.0906652310094234
195	quinolone	0.3203651196755385	0.19033300423706578	0.1300321154384727
195	tetracycline	0.1350215537873722	0.061198793572008886	0.07382276021536334
195	tmpsmx	0.1308107887836654	0.07486888469863563	0.055941904085029776
196	beta_lactam	0.3200157431078807	0.1890688512862563	0.13094689182162444
196	cephalosporin	0.31633190759562835	0.18831516886107508	0.12801673873455327
196	macrolide	0.2605364576404383	0.17993575087714467	0.08060070676329366
196	nitrofurantoin	0.10080019531022674	0.035640810499209544	0.0651593848110172
196	overall	1.6791556423663465	0.5530878192362094	1.1260678231301373
196	quinolone	0.3416994758475631	0.20651792435105623	0.13518155149650687
196	tetracycline	0.08888695256733159	0.04511867049840958	0.04376828206892201
196	tmpsmx	0.20508585246953628	0.09612748726173945	0.10895836520779684
197	beta_lactam	0.2861441070493938	0.17799178308126254	0.10815232396813124
197	cephalosporin	0.24173686141356326	0.1553232184867664	0.08641364292679686
197	macrolide	0.26413912068135237	0.17178663337252628	0.09235248730882611
197	nitrofurantoin	0.11492791075895459	0.0474737154911201	0.06745419526783449
197	overall	1.591184907933269	0.5432877887274037	1.0478971192058653
197	quinolone	0.33336189199748545	0.20220193947680268	0.1311599525206828
197	tetracycline	0.12372150661260986	0.05941381902316056	0.0643076875894493
197	tmpsmx	0.18147865742260672	0.09807073597519617	0.08340792144741055
200	beta_lactam	0.29389701493582	0.18422784585064195	0.10966916908517803
200	cephalosporin	0.2546348910216718	0.16090456999324237	0.09373032102842942
200	macrolide	0.28524830903689513	0.18748556889605913	0.09776274014083601
200	nitrofurantoin	0.08398638678999841	0.04328194022468247	0.04070444656531594
200	overall	1.5750785787436499	0.5637166056681004	1.0113619730755494
200	quinolone	0.3082266525529972	0.19120028776925696	0.1170263647837402
200	tetracycline	0.1278439182753397	0.07662252055053294	0.051221397724806765
200	tmpsmx	0.1809308057885907	0.10490703396376222	0.07602377182482846
201	beta_lactam	0.3020209093057073	0.18850651923209075	0.11351439007361655
201	cephalosporin	0.31460682629017145	0.18921696122342851	0.1253898650667429
201	macrolide	0.2986472220382764	0.1918304943177587	0.1068167277205177
201	nitrofurantoin	0.09824015449688636	0.04673347911985547	0.05150667537703089
201	overall	1.7163114482571271	0.5807587579141438	1.1355526903429833
201	quinolone	0.3492397962334127	0.21068260535597919	0.13855719087743357
201	tetracycline	0.1392597855883868	0.07799057205407449	0.06126921353431232
201	tmpsmx	0.1606565225300744	0.09901533656301081	0.061641185967063555
203	beta_lactam	0.3138291297764518	0.20546946290151671	0.10835966687493508
203	cephalosporin	0.2222882925698432	0.14720461772713542	0.07508367484270778
203	macrolide	0.3056156873406747	0.2003375548129741	0.10527813252770055
203	nitrofurantoin	0.12593461026331434	0.05677044659021026	0.06916416367310407
203	overall	1.6940994296085412	0.5757765722706029	1.1183228573379382
203	quinolone	0.3601066168631621	0.22572332566255648	0.13438329120060563
203	tetracycline	0.13180530828440318	0.0672157327738756	0.06458957551052757
203	tmpsmx	0.1563470222660911	0.10016452356180287	0.05618249870428822
204	beta_lactam	0.3707052400038195	0.22491784295599798	0.1457873970478215
204	cephalosporin	0.309987614389534	0.19715240117137778	0.11283521321815623
204	macrolide	0.3672535062102148	0.22991166217644088	0.13734184403377395
204	nitrofurantoin	0.11700774674010211	0.0537355906052509	0.06327215613485122
204	overall	2.0545685337314943	0.6291321774843509	1.4254363562471435
204	quinolone	0.48584952004607146	0.27426262620269287	0.21158689384337862
204	tetracycline	0.12428869534344494	0.07666425948915206	0.04762443585429288
204	tmpsmx	0.19319972206562785	0.1181928454049893	0.07500687666063857
205	beta_lactam	0.3073166717883955	0.1984677655836964	0.10884890620469914
205	cephalosporin	0.28043936804251113	0.1796789648089282	0.10076040323358296
205	macrolide	0.303469589383193	0.19958275751865936	0.10388683186453367
205	nitrofurantoin	0.11770165542664529	0.05568119251463044	0.06202046291201485
205	overall	1.782506333972699	0.5946667842942286	1.1878395496784704
205	quinolone	0.42512527724079974	0.2513835752231209	0.17374170201767886
205	tetracycline	0.11747710270764303	0.07481599548360984	0.04266110722403318
205	tmpsmx	0.15927868982006266	0.1006482177583688	0.058630472061693854
207	beta_lactam	0.30029501757876065	0.1927121327646515	0.1075828848141092
207	cephalosporin	0.32957326680519705	0.21474617204536764	0.11482709475982944
207	macrolide	0.3285340369630254	0.21596366672467537	0.11257037023835004
207	nitrofurantoin	0.07766409091312126	0.037573868503787924	0.04009022240933334
207	overall	1.8357717800833955	0.6110231489638225	1.224748631119573
207	quinolone	0.41166557073025195	0.2525211285374162	0.15914444219283574
207	tetracycline	0.12628248471122663	0.08281173379720255	0.04347075091402409
207	tmpsmx	0.20914601438516464	0.09777048955289279	0.11137552483227185
208	beta_lactam	0.2967565390655844	0.19106197548160878	0.10569456358397566
208	cephalosporin	0.3328657039045003	0.20879504997677048	0.1240706539277298
208	macrolide	0.32740100371575115	0.2157176749928491	0.11168332872290206
208	nitrofurantoin	0.09975125056863501	0.04923674775804171	0.05051450281059331
208	overall	1.8959136722823415	0.6174537601709114	1.2784599121114302
208	quinolone	0.454007693891713	0.2613286171845468	0.1926790767071662
208	tetracycline	0.12668633782807076	0.07423762644393327	0.0524487113841375
208	tmpsmx	0.17909426582172652	0.10832239335953035	0.07077187246219617
209	beta_lactam	0.29665024408324697	0.19175057029871984	0.10489967378452715
209	cephalosporin	0.20391404678702818	0.14155081456818935	0.062363232218838806
209	macrolide	0.3931521648582787	0.25839576957027455	0.13475639528800418
209	nitrofurantoin	0.1629371335459687	0.06745958789788814	0.09547754564808056
209	overall	1.8813226496273237	0.6102817373932153	1.2710409122341084
209	quinolone	0.38717847477762196	0.2403052132549587	0.14687326152266328
209	tetracycline	0.14781917725617727	0.09223086256517185	0.05558831469100541
209	tmpsmx	0.22646057295559732	0.14239468680840184	0.0840658861471955
210	beta_lactam	0.306784396152547	0.19977757597877943	0.10700682017376756
210	cephalosporin	0.2538143929990056	0.15824610802456182	0.09556828497444379
210	macrolide	0.279177042201595	0.1907907319822037	0.08838631021939133
210	nitrofurantoin	0.1328451699611473	0.05797572811325801	0.0748694418478893
210	overall	1.7841488206364926	0.5957026931170515	1.1884461275194411
210	quinolone	0.4018825668383877	0.24513528096450674	0.15674728587388095
210	tetracycline	0.148958204224026	0.09594489126546274	0.05301331295856327
210	tmpsmx	0.19317313361035132	0.11813007156047911	0.07504306204987221
212	beta_lactam	0.26794414832656377	0.17804584866501547	0.08989829966154828
212	cephalosporin	0.19492646336861547	0.1331784407201921	0.061748022648423335
212	macrolide	0.3397095906179003	0.2322283556215634	0.10748123499633687
212	nitrofurantoin	0.10326418325793904	0.043642701396617925	0.05962148186132111
212	overall	1.6874819424786733	0.5754139652552586	1.112067977223415
212	quinolone	0.38757708394639245	0.24130890101230862	0.14626818293408386
212	tetracycline	0.13552261334942098	0.08736210581192219	0.04816050753749879
212	tmpsmx	0.20304300823156188	0.11216872950205335	0.09087427872950854
213	beta_lactam	0.2580274629687849	0.17223135451192548	0.08579610845685945
213	cephalosporin	0.19774910590054767	0.1341274680729313	0.06362163782761636
213	macrolide	0.3388045110542002	0.22615496734068233	0.11264954371351783
213	nitrofurantoin	0.13263007770337387	0.05968173912791132	0.07294833857546255
213	overall	1.7125604951587294	0.5867802137209693	1.1257802814377602
213	quinolone	0.38243455193101156	0.24172197304140733	0.1407125788896042
213	tetracycline	0.11199746836838798	0.07344090667030838	0.038556561698079604
213	tmpsmx	0.22225850497029548	0.1281304331834601	0.09412807178683537
214	beta_lactam	0.26167070149384297	0.17608014923134352	0.08559055226249945
214	cephalosporin	0.18560604445241258	0.12581554864146424	0.05979049581094835
214	macrolide	0.3284164767891885	0.2275970390089706	0.10081943778021787
214	nitrofurantoin	0.11161647561046818	0.06257311005612588	0.04904336555434231
214	overall	1.7615197893899166	0.6037768200299927	1.157742969359924
214	quinolone	0.4767577457507609	0.27906065304275257	0.19769709270800828
214	tetracycline	0.11598964577962047	0.07131991806439932	0.044669727715221146
214	tmpsmx	0.21227889632114366	0.14396989788384035	0.06830899843730334
216	beta_lactam	0.3023676565976215	0.19566392739078378	0.10670372920683771
216	cephalosporin	0.23736480919962819	0.1554038925269321	0.0819609166726961
216	macrolide	0.3416476319614298	0.22589112795085667	0.11575650401057314
216	nitrofurantoin	0.0919740293076418	0.054073307715632964	0.03790072159200883
216	overall	1.7931762198913135	0.6064830553830183	1.186693164508295
216	quinolone	0.4116571523893987	0.24318317703109116	0.16847397535830755
216	tetracycline	0.17801582732519106	0.11139372186819478	0.06662210545699628
216	tmpsmx	0.17076905399613465	0.10936346698929861	0.06140558700683606
217	beta_lactam	0.35500037929006456	0.21911764812362725	0.1358827311664373
217	cephalosporin	0.2722159851374957	0.18445072319249303	0.08776526194500264
217	macrolide	0.40042807866483965	0.25648464871797083	0.14394342994686882
217	nitrofurantoin	0.17682925102667651	0.06566218154739757	0.11116706947927893
217	overall	2.1185076931308977	0.6506400602069318	1.4678676329239662
217	quinolone	0.44953057559702647	0.2695155564982583	0.18001501909876813
217	tetracycline	0.15373639289310978	0.09664753305613068	0.05708885983697911
217	tmpsmx	0.23230529330345773	0.1471902323073317	0.08511506099612604
218	beta_lactam	0.25601723424613687	0.1684986341440632	0.08751860010207368
218	cephalosporin	0.14641078037507657	0.09805715256929033	0.048353627805786226
218	macrolide	0.2848833698565496	0.1910068844593206	0.09387648539722901
218	nitrofurantoin	0.08168815848973035	0.04314213353452908	0.03854602495520128
218	overall	1.4807802220832411	0.5282521249563558	0.9525280971268852
218	quinolone	0.32103495187557524	0.19461101489463575	0.12642393698093948
218	tetracycline	0.15709690992847425	0.10123631400096691	0.05586059592750732
218	tmpsmx	0.1607566958104282	0.10427843573105253	0.05647826007937567
219	beta_lactam	0.25304025975410604	0.16314116777853138	0.08989909197557466
219	cephalosporin	0.19758392507951295	0.13361210640503493	0.06397181867447801
219	macrolide	0.326560748614705	0.21677316659549536	0.10978758201920966
219	nitrofurantoin	0.1061447367826111	0.04864500602648813	0.05749973075612298
219	overall	1.6187029832564757	0.5672240555069901	1.0514789277494856
219	quinolone	0.3850837824715784	0.23412146711047038	0.15096231536110796
219	tetracycline	0.11892910993716033	0.0782703323581475	0.04065877757901283
219	tmpsmx	0.16506718009989235	0.10412298054637381	0.060944199553518555
220	beta_lactam	0.29023411968848406	0.19134373860807238	0.09889038108041166
220	cephalosporin	0.23832432398917255	0.14935966908918957	0.08896465489998295
220	macrolide	0.2967792690268598	0.20288452956923694	0.093894739457622875
220	nitrofurantoin	0.12961829229428373	0.06276877988736464	0.06684951240691911
